,P_arrival_sample,P_arrival_time,Pg_arrival_sample,Pg_arrival_time,Pn_arrival_sample,Pn_arrival_time,S_arrival_sample,S_arrival_time,Sg_arrival_sample,Sg_arrival_time,Sn_arrival_sample,Sn_arrival_time,channels,noise_rms,p_rms,path_azimuth_deg,path_ep_distance_deg,path_takeoff_angle_deg,s_rms,source_depth_km,source_id,source_latitude_deg,source_longitude_deg,source_magnitude,source_origin_time,station_code,station_elevation_m,station_latitude_deg,station_longitude_deg,station_network_code,trace_category,trace_start_time,filename,example_name
5127,9327.0,2018-10-07T19:42:57.350000Z,NaN,NaN,NaN,NaN,11031.0,2018-10-07T19:43:14.390000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],14.467473240839785,13.993111785090013,170.97299999999996,1.267,NaN,12.544242690937178,13.39,origid=614515952,28.0888,128.05200000000002,2.6,2018-10-07T19:42:34.300000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-07T19:41:24.080000Z,100_CREW.hdf5,JP.JOW.BH_origid=614515952
5128,9709.0,2018-10-07T21:15:28.830000Z,NaN,NaN,NaN,NaN,11170.0,2018-10-07T21:15:43.440000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],10.848154985671368,11.72763110038075,275.452,1.249,NaN,14.331407048320825,43.0,origid=614515995,26.7198,129.6658,2.3,2018-10-07T21:15:07.080000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-07T21:13:51.740000Z,100_CREW.hdf5,JP.JOW.BH_origid=614515995
5129,11952.0,2018-10-07T21:41:35.570000Z,NaN,NaN,NaN,NaN,13637.0,2018-10-07T21:41:52.420000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],14.70951435956866,14.173293766347504,171.877,1.281,NaN,13.219190176914758,12.62,origid=614516010,28.1052,128.072,2.3,2018-10-07T21:41:12.510000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-07T21:39:36.050000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516010
5130,10403.0,2018-10-07T22:52:51.290000Z,NaN,NaN,NaN,NaN,12058.0,2018-10-07T22:53:07.840000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],8.923707303540736,14.231890578868171,171.359,1.271,NaN,13.679407688253793,13.41,origid=614516036,28.0937,128.0608,2.4,2018-10-07T22:52:28.470000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-07T22:51:07.260000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516036
5131,9590.0,2018-10-08T00:23:36.170000Z,NaN,NaN,NaN,NaN,11097.0,2018-10-08T00:23:51.240000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],13.750130567902998,16.07827506824012,275.947,1.267,NaN,16.693965407431847,44.0,origid=614516064,26.7073,129.6848,2.7,2018-10-08T00:23:14.260000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-08T00:22:00.270000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516064
5132,11462.0,2018-10-08T00:48:38.640000Z,NaN,NaN,NaN,NaN,12771.0,2018-10-08T00:48:51.730000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],10.603118175857972,11.053631849722857,323.074,1.105,NaN,15.243609566247896,40.0,origid=614516076,25.947,129.0175,2.7,2018-10-08T00:48:19.020000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-08T00:46:44.020000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516076
5133,10522.0,2018-10-08T03:46:57.630000Z,NaN,NaN,NaN,NaN,12087.0,2018-10-08T03:47:13.280000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],11.066107377149233,12.715818971147396,276.329,1.254,NaN,11.26031188667718,51.0,origid=614516155,26.7002,129.6695,3.3,2018-10-08T03:46:35.890000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-08T03:45:12.410000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516155
5134,9989.0,2018-10-08T09:03:53.130000Z,NaN,NaN,NaN,NaN,11460.0,2018-10-08T09:04:07.840000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],3.5766991615569133,5.714773896611241,275.716,1.244,NaN,11.562515846057956,52.0,origid=614516266,26.7145,129.6597,2.5,2018-10-08T09:03:31.420000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-08T09:02:13.240000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516266
5135,10213.0,2018-10-08T16:16:15.230000Z,NaN,NaN,NaN,NaN,11923.0,2018-10-08T16:16:32.330000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],6.818954884546036,7.475674709945838,171.15099999999995,1.28,NaN,12.27738345133921,15.81,origid=614516496,28.102,128.0542,2.5,2018-10-08T16:15:52.260000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-08T16:14:33.100000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516496
5136,10699.0,2018-10-08T16:27:36.660000Z,NaN,NaN,NaN,NaN,12379.0,2018-10-08T16:27:53.460000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],3.7555385036936086,6.020981832389485,171.02900000000002,1.276,NaN,12.72467068867492,11.33,origid=614516505,28.0977,128.0518,2.7,2018-10-08T16:27:13.490000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-08T16:25:49.670000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516505
5137,10287.0,2018-10-08T18:00:32.060000Z,NaN,NaN,NaN,NaN,12011.0,2018-10-08T18:00:49.300000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],6.686549283542913,12.134865411771184,170.475,1.283,NaN,12.868154682030678,12.67,origid=614516568,28.1022,128.037,2.5,2018-10-08T18:00:08.960000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-08T17:58:49.190000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516568
5138,9526.0,2018-10-08T19:01:55.830000Z,NaN,NaN,NaN,NaN,11006.0,2018-10-08T19:02:10.630000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],8.213645496666757,13.162421203847396,279.291,1.202,NaN,15.769237179328568,46.0,origid=614516602,26.6435,129.602,2.2,2018-10-08T19:01:34.780000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-08T19:00:20.570000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516602
5139,9214.0,2018-10-08T20:01:47.730000Z,NaN,NaN,NaN,NaN,10911.0,2018-10-08T20:02:04.700000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],13.954207585839047,10.062070394450847,171.22799999999995,1.267,NaN,13.640828821422295,17.84,origid=614516643,28.0892,128.0583,2.1,2018-10-08T20:01:25.010000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-08T20:00:15.590000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516643
5140,11810.0,2018-10-08T20:23:19.190000Z,NaN,NaN,NaN,NaN,13458.000000000002,2018-10-08T20:23:35.670000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],16.182511006072048,10.777647666187464,171.007,1.271,NaN,13.854045782411893,16.52,origid=614516659,28.0927,128.0522,2.6,2018-10-08T20:22:56.270000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-08T20:21:21.090000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516659
5141,9773.0,2018-10-08T20:34:50.000000Z,NaN,NaN,NaN,NaN,11437.0,2018-10-08T20:35:06.640000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],11.87131246963398,12.794427711308037,170.713,1.287,NaN,10.409478052523335,15.97,origid=614516666,28.107,128.0422,2.1,2018-10-08T20:34:26.780000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-08T20:33:12.270000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516666
5142,10517.0,2018-10-08T20:41:06.740000Z,NaN,NaN,NaN,NaN,12174.0,2018-10-08T20:41:23.310000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],12.420394111437762,12.418598109463487,171.768,1.253,NaN,11.159257115387284,14.73,origid=614516674,28.0777,128.0737,2.2,2018-10-08T20:40:44.190000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-08T20:39:21.570000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516674
5143,11462.0,2018-10-08T21:32:55.880000Z,NaN,NaN,NaN,NaN,13197.0,2018-10-08T21:33:13.230000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],12.983174435878823,6.537284287540566,170.757,1.285,NaN,11.573042131271107,14.03,origid=614516729,28.1058,128.0435,2.0,2018-10-08T21:32:32.740000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-08T21:31:01.260000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516729
5144,10097.0,2018-10-08T21:58:23.640000Z,NaN,NaN,NaN,NaN,11760.0,2018-10-08T21:58:40.270000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],14.14855322219749,12.73438053964753,171.442,1.275,NaN,9.34614544036807,16.68,origid=614516745,28.0982,128.0622,2.2,2018-10-08T21:58:00.780000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-08T21:56:42.670000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516745
5145,9710.0,2018-10-08T22:59:36.670000Z,NaN,NaN,NaN,NaN,11412.0,2018-10-08T22:59:53.690000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],10.18351130860695,11.068080452862471,170.558,1.285,NaN,13.41508583515286,10.66,origid=614516794,28.1045,128.0387,2.4,2018-10-08T22:59:13.380000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-08T22:57:59.570000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516794
5146,10256.0,2018-10-08T23:27:03.590000Z,NaN,NaN,NaN,NaN,11903.0,2018-10-08T23:27:20.060000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],13.195277037286118,14.334408634370176,171.597,1.262,NaN,14.322744162350583,13.86,origid=614516813,28.0853,128.0682,2.7,2018-10-08T23:26:40.700000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-08T23:25:21.030000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516813
5147,10105.0,2018-10-08T23:45:29.810000Z,NaN,NaN,NaN,NaN,11787.0,2018-10-08T23:45:46.630000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],8.720314195889603,8.723883130123665,171.176,1.283,NaN,7.648616575419781,14.22,origid=614516823,28.1047,128.0543,2.0,2018-10-08T23:45:06.810000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-08T23:43:48.760000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516823
5148,10959.0,2018-10-09T00:04:41.600000Z,NaN,NaN,NaN,NaN,12594.0,2018-10-09T00:04:57.950000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],16.10864456610101,12.113668166002645,171.018,1.275,NaN,11.879275907806658,14.86,origid=614516837,28.0962,128.0518,2.2,2018-10-09T00:04:18.700000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T00:02:52.010000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516837
5149,11329.0,2018-10-09T00:16:40.670000Z,NaN,NaN,NaN,NaN,13010.0,2018-10-09T00:16:57.480000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],9.757715470320104,12.808221536720096,171.248,1.281,NaN,13.654572832649936,16.11,origid=614516843,28.1037,128.0563,2.2,2018-10-09T00:16:17.740000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T00:14:47.380000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516843
5150,11389.0,2018-10-09T01:24:32.990000Z,NaN,NaN,NaN,NaN,13035.0,2018-10-09T01:24:49.450000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],2.362887927252492,8.173973841355773,170.813,1.278,NaN,13.508759386676596,22.13,origid=614516879,28.0988,128.0462,3.2,2018-10-09T01:24:10.350000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T01:22:39.100000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516879
5151,10354.0,2018-10-09T02:07:20.520000Z,NaN,NaN,NaN,NaN,12042.0,2018-10-09T02:07:37.400000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],10.033652002265,10.842429965453482,171.245,1.266,NaN,11.596162356338349,6.93,origid=614516902,28.0887,128.0588,2.4,2018-10-09T02:06:57.230000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T02:05:36.980000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516902
5152,10441.0,2018-10-09T02:18:19.050000Z,NaN,NaN,NaN,NaN,12082.0,2018-10-09T02:18:35.460000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],5.009216930530163,7.424051272185997,171.88099999999997,1.269,NaN,15.95825247299941,16.46,origid=614516905,28.0932,128.07399999999998,2.8,2018-10-09T02:17:56.330000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T02:16:34.640000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516905
5153,11965.0,2018-10-09T02:29:28.150000Z,NaN,NaN,NaN,NaN,13675.0,2018-10-09T02:29:45.250000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],11.32469644714948,11.755600522961988,170.866,1.29,NaN,11.747124781442265,23.0,origid=614516910,28.111,128.0453,2.0,2018-10-09T02:29:05.560000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T02:27:28.500000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516910
5154,10087.0,2018-10-09T03:19:33.330000Z,NaN,NaN,NaN,NaN,11733.0,2018-10-09T03:19:49.790000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],14.820158978820219,12.118981543888678,171.366,1.29,NaN,13.544080525383752,16.86,origid=614516933,28.1125,128.0578,2.3,2018-10-09T03:19:10.260000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T03:17:52.460000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516933
5155,9600.0,2018-10-09T04:44:11.950000Z,NaN,NaN,NaN,NaN,11243.0,2018-10-09T04:44:28.380000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],17.313709573760303,16.184346829887925,171.542,1.271,NaN,15.09336806896883,15.57,origid=614516992,28.0942,128.0653,2.1,2018-10-09T04:43:49.090000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T04:42:35.950000Z,100_CREW.hdf5,JP.JOW.BH_origid=614516992
5156,9038.0,2018-10-09T05:10:26.010000Z,NaN,NaN,NaN,NaN,10692.0,2018-10-09T05:10:42.550000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],2.6626649990728515,6.493152613553487,172.905,1.2819999999999998,NaN,13.682935044752583,20.15,origid=614517001,28.1092,128.0973,3.2,2018-10-09T05:10:03.240000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T05:08:55.630000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517001
5157,10779.0,2018-10-09T05:37:59.560000Z,NaN,NaN,NaN,NaN,12505.0,2018-10-09T05:38:16.820000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],13.984317322791028,14.151132101630026,171.827,1.3030000000000002,NaN,12.262023281545144,19.22,origid=614517015,28.1273,128.0672,2.6,2018-10-09T05:37:36.310000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T05:36:11.770000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517015
5158,10944.0,2018-10-09T06:04:25.120000Z,NaN,NaN,NaN,NaN,12642.0,2018-10-09T06:04:42.100000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],9.40648631513276,7.423125345551383,171.53799999999995,1.291,NaN,18.302484517883464,13.88,origid=614517029,28.1147,128.0618,2.2,2018-10-09T06:04:01.760000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T06:02:35.680000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517029
5159,11262.0,2018-10-09T06:18:37.260000Z,NaN,NaN,NaN,NaN,12922.0,2018-10-09T06:18:53.860000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],7.1684845946137346,8.528740568204226,171.295,1.279,NaN,14.937029923638093,15.3,origid=614517036,28.1018,128.0578,3.4,2018-10-09T06:18:14.180000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T06:16:44.640000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517036
5160,11699.0,2018-10-09T06:21:07.240000Z,NaN,NaN,NaN,NaN,13354.0,2018-10-09T06:21:23.790000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],2.7455220207073463,5.203018654059545,172.102,1.263,NaN,3.516424799838735,15.5,origid=614517038,28.088,128.0803,2.4,2018-10-09T06:20:44.570000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T06:19:10.250000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517038
5161,11233.0,2018-10-09T07:03:13.250000Z,NaN,NaN,NaN,NaN,12871.0,2018-10-09T07:03:29.630000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],11.920401175124313,11.977317899991675,170.437,1.286,NaN,11.406117200159956,11.82,origid=614517061,28.105,128.0355,2.2,2018-10-09T07:02:49.850000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T07:01:20.920000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517061
5162,10681.0,2018-10-09T07:24:30.030000Z,NaN,NaN,NaN,NaN,12333.0,2018-10-09T07:24:46.550000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],9.731361023988077,9.897970247933495,172.482,1.272,NaN,9.178487318026091,9.76,origid=614517070,28.0978,128.0883,2.1,2018-10-09T07:24:06.820000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T07:22:43.220000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517070
5163,10424.0,2018-10-09T07:27:35.470000Z,NaN,NaN,NaN,NaN,12065.0,2018-10-09T07:27:51.880000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],7.771845007712228,7.910066884480619,172.69099999999997,1.278,NaN,9.266446845109941,10.47,origid=614517072,28.1053,128.0925,2.1,2018-10-09T07:27:12.450000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T07:25:51.230000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517072
5164,10493.0,2018-10-09T07:45:43.020000Z,NaN,NaN,NaN,NaN,12198.0,2018-10-09T07:46:00.070000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],13.924054552210361,10.526814476062908,172.12099999999995,1.29,NaN,15.019783979355367,10.18,origid=614517078,28.1148,128.0767,2.0,2018-10-09T07:45:19.410000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T07:43:58.090000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517078
5165,9163.0,2018-10-09T10:20:14.120000Z,NaN,NaN,NaN,NaN,10868.0,2018-10-09T10:20:31.170000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],1.9542210904278843,9.457302131113764,171.203,1.266,NaN,13.857370937359317,7.47,origid=614517168,28.0883,128.0578,3.1,2018-10-09T10:19:50.830000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T10:18:42.490000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517168
5166,11360.0,2018-10-09T10:24:52.800000Z,NaN,NaN,NaN,NaN,13036.000000000002,2018-10-09T10:25:09.560000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],1.2209098319703375,7.598242935032533,170.738,1.2919999999999998,NaN,13.848845724157904,12.17,origid=614517172,28.1123,128.0418,3.3,2018-10-09T10:24:29.310000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T10:22:59.200000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517172
5167,11308.0,2018-10-09T11:59:34.250000Z,NaN,NaN,NaN,NaN,12944.999999999998,2018-10-09T11:59:50.620000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],6.058730605360637,7.344188708057837,171.479,1.284,NaN,12.84928456010173,22.0,origid=614517235,28.1067,128.0617,2.5,2018-10-09T11:59:11.610000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T11:57:41.170000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517235
5168,11241.0,2018-10-09T12:19:27.340000Z,NaN,NaN,NaN,NaN,12886.000000000002,2018-10-09T12:19:43.790000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],2.2329959556690855,3.8550198349957787,171.66400000000004,1.277,NaN,14.898340318610853,14.36,origid=614517258,28.1007,128.0673,3.0,2018-10-09T12:19:04.220000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T12:17:34.930000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517258
5169,10664.0,2018-10-09T12:24:36.790000Z,NaN,NaN,NaN,NaN,12353.0,2018-10-09T12:24:53.680000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],8.311602307302573,13.195372741473713,171.73,1.273,NaN,14.141378031622438,6.0,origid=614517265,28.0965,128.0697,2.1,2018-10-09T12:24:13.570000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T12:22:50.150000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517265
5170,9424.0,2018-10-09T12:30:27.450000Z,NaN,NaN,NaN,NaN,11068.0,2018-10-09T12:30:43.890000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],10.043085633210797,10.613835915755754,170.979,1.286,NaN,14.191323314837835,12.93,origid=614517268,28.1075,128.0488,2.2,2018-10-09T12:30:04.150000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T12:28:53.210000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517268
5171,10250.0,2018-10-09T13:09:40.460000Z,NaN,NaN,NaN,NaN,11887.0,2018-10-09T13:09:56.830000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],2.4086344051187445,1.739423690516282,171.204,1.275,NaN,2.3173933946522127,16.91,origid=614517301,28.0972,128.0563,2.7,2018-10-09T13:09:17.550000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T13:07:57.960000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517301
5172,10406.0,2018-10-09T13:12:37.790000Z,NaN,NaN,NaN,NaN,12030.0,2018-10-09T13:12:54.030000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],7.824517924550257,8.19325304651857,171.937,1.296,NaN,5.74172952645203,27.41,origid=614517305,28.121,128.071,2.0,2018-10-09T13:12:15.200000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T13:10:53.730000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517305
5173,10975.0,2018-10-09T13:17:11.440000Z,NaN,NaN,NaN,NaN,12623.0,2018-10-09T13:17:27.920000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],8.032249009610382,10.148130193096243,171.176,1.297,NaN,13.343677681199727,17.0,origid=614517312,28.1192,128.0518,2.4,2018-10-09T13:16:47.760000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T13:15:21.690000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517312
5174,11740.0,2018-10-09T14:20:37.250000Z,NaN,NaN,NaN,NaN,13397.999999999998,2018-10-09T14:20:53.830000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],2.7313138132897383,7.1904429107896055,171.81400000000005,1.278,NaN,14.401833738800214,10.84,origid=614517352,28.1025,128.0708,2.9,2018-10-09T14:20:13.970000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T14:18:39.850000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517352
5175,11467.0,2018-10-09T15:33:34.430000Z,NaN,NaN,NaN,NaN,13141.0,2018-10-09T15:33:51.170000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],6.7271359348515105,8.787455550262944,170.709,1.291,NaN,11.567081776094994,17.9,origid=614517395,28.1118,128.0412,2.4,2018-10-09T15:33:11.400000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T15:31:39.760000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517395
5176,11838.0,2018-10-09T15:47:49.510000Z,NaN,NaN,NaN,NaN,13575.0,2018-10-09T15:48:06.880000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],3.6594180679696398,7.215685471432616,170.84599999999998,1.296,NaN,14.816251018281173,17.11,origid=614517412,28.1165,128.0438,2.6,2018-10-09T15:47:26.440000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T15:45:51.130000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517412
5177,10322.0,2018-10-09T15:54:59.830000Z,NaN,NaN,NaN,NaN,11998.0,2018-10-09T15:55:16.590000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],9.132655499118032,8.04984259193398,171.28,1.298,NaN,9.878487234366949,14.44,origid=614517425,28.1202,128.0543,2.1,2018-10-09T15:54:36.410000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T15:53:16.610000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517425
5178,10045.0,2018-10-09T16:07:40.320000Z,NaN,NaN,NaN,NaN,11682.0,2018-10-09T16:07:56.690000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],12.43531382248593,9.640075478039098,171.66,1.27,NaN,15.042573074590452,23.05,origid=614517439,28.094,128.0683,2.2,2018-10-09T16:07:17.890000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T16:05:59.870000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517439
5179,11889.0,2018-10-09T17:10:52.850000Z,NaN,NaN,NaN,NaN,13554.0,2018-10-09T17:11:09.500000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],7.066093776179057,9.126359038327402,171.426,1.258,NaN,14.186888352575801,16.11,origid=614517487,28.0808,128.0647,2.3,2018-10-09T17:10:30.230000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T17:08:53.960000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517487
5180,9671.0,2018-10-09T17:17:10.950000Z,NaN,NaN,NaN,NaN,11330.0,2018-10-09T17:17:27.540000Z,NaN,NaN,NaN,NaN,['BHE' 'BHN' 'BHZ'],10.260752967865562,10.448878517753846,170.667,1.273,NaN,12.889573564174556,11.62,origid=614517492,28.0933,128.0435,2.0,2018-10-09T17:16:47.820000Z,JOW,220.0,26.836,128.272507,JP,earthquake,2018-10-09T17:15:34.240000Z,100_CREW.hdf5,JP.JOW.BH_origid=614517492
